,ntsb_no_x,ev_date,ev_city,ev_state,ev_country,ev_year,ev_month,inj_tot_f,inj_tot_m,inj_tot_s,inj_tot_t,dec_latitude,dec_longitude,far_part,damage,acft_make,acft_model,Year,Hours,Accidents
1230,MIA89FA090,2/20/1989,BLUE MOUNTAIN,MS,USA,1989,2,2,0,0,2,34.670543,-89.020957,91,DEST,CESSNA,172,1990.0,"30,763",7.3
1231,MKC89FA060,2/22/1989,PEMBERTON,MN,USA,1989,2,1,0,1,2,44.010349,-93.759628,91,SUBS,CESSNA,150K,1990.0,"30,763",7.3
1232,MKC89FA061,2/17/1989,HAMBURG,AR,USA,1989,2,2,0,0,2,33.219028,-91.789291,91,DEST,BEECH,58,1990.0,"30,763",7.3
1233,MKC89FA063,2/25/1989,JACKSONVILLE,AR,USA,1989,2,2,0,0,2,34.859813,-92.119132,91,DEST,PIPER,PA-18,1990.0,"30,763",7.3
1234,NYC89FA080,2/11/1989,LYON MOUNTAIN,NY,USA,1989,2,1,0,0,1,44.719463,-73.920783,91,DEST,BELLANCA,7GCBC,1990.0,"30,763",7.3
1235,NYC89FA086,2/19/1989,GLEN FALLS,NY,USA,1989,2,6,0,0,6,43.309047,-73.639717,91,DEST,BEECH,A36,1990.0,"30,763",7.3
1236,NYC89FA086,2/19/1989,GLEN FALLS,NY,USA,1989,2,6,0,0,6,43.309047,-73.639717,91,DEST,STINSON,108-2,1990.0,"30,763",7.3
1237,ATL89DEK02,3/11/1989,DELAWARE,OH,USA,1989,3,2,0,0,2,40.289778999999996,-83.079887,91,DEST,ALEXANDER,RV-4,1990.0,"30,763",7.3
1238,ATL89FA113,3/21/1989,ASHLAND,AL,USA,1989,3,1,0,0,1,33.270378,-85.830451,91,DEST,BEECH,F33A,1990.0,"30,763",7.3
1239,ATL89LA111,3/18/1989,LENOIR,NC,USA,1989,3,1,0,0,1,35.89925,-81.52959399999999,91,DEST,Morrisey,2150A,1990.0,"30,763",7.3
1240,BFO89FA019,3/3/1989,ROANOKE,VA,USA,1989,3,1,0,0,1,37.210929,-80.039924,91,DEST,BEECH,V35TC,1990.0,"30,763",7.3
1241,BFO89FA020,3/6/1989,TOWNSEND,DE,USA,1989,3,1,0,0,1,39.390995000000004,-75.689422,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1242,CHI89FA061,3/22/1989,CORUNNA,MI,USA,1989,3,1,0,0,1,42.97903,-84.110778,91,DEST,CESSNA,150M,1990.0,"30,763",7.3
1243,CHI89MA057,3/15/1989,WEST LAFAYETTE,IN,USA,1989,3,2,0,0,2,40.440298999999996,-86.91074300000001,121,DEST,NIHON,YS-11A-600,1990.0,"30,763",7.3
1244,DEN89FA093,3/25/1989,ALBUQUERQUE,NM,USA,1989,3,2,0,1,3,35.179977,-106.590744,91,DEST,CESSNA,177RG,1990.0,"30,763",7.3
1245,FTW89FA073,3/28/1989,HONDO,TX,USA,1989,3,4,0,0,4,29.349061,-99.149299,91,DEST,CESSNA,172XP,1990.0,"30,763",7.3
1246,FTW89FA074,3/29/1989,BROWNSVILLE,TX,USA,1989,3,1,0,0,1,26.480621000000003,-97.91965400000001,91,DEST,CESSNA,421,1990.0,"30,763",7.3
1247,LAX89DUG03,3/21/1989,HESPERIA,CA,USA,1989,3,1,0,0,1,34.359806,-117.31936599999999,91,SUBS,VAN'S/FISH,RV-4,1990.0,"30,763",7.3
1248,LAX89FA133,3/26/1989,SAN ANDREAS,CA,USA,1989,3,4,0,0,4,38.199119,-120.620231,91,DEST,MOONEY,M20F,1990.0,"30,763",7.3
1249,LAX89FA137,3/28/1989,WHITMORE,CA,USA,1989,3,1,0,0,1,40.629486,-121.87058200000001,91,DEST,PIPER,PA-24-250,1990.0,"30,763",7.3
1250,LAX89FA140,3/31/1989,NEWPORT BEACH,CA,USA,1989,3,5,0,0,5,33.619991,-117.870826,91,DEST,PIPER,PA-60-601P,1990.0,"30,763",7.3
1251,MIA89FA098,3/6/1989,FORT LAUDERDALE,FL,USA,1989,3,2,0,0,2,26.060228,-80.320022,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1252,MIA89FA108,3/14/1989,HOLLEY,FL,USA,1989,3,1,0,0,1,30.420728000000004,-86.609939,91,DEST,PIPER,PA-28-160,1990.0,"30,763",7.3
1253,MIA89FA109,3/17/1989,PASCAGOULA,MS,USA,1989,3,2,0,0,2,30.359572999999997,-88.540626,91,DEST,CESSNA,172M,1990.0,"30,763",7.3
1254,MKC89FA083,3/24/1989,MAYFLOWER,AR,USA,1989,3,2,0,0,2,34.970561,-92.40998,91,SUBS,PIPER,PA-38-112,1990.0,"30,763",7.3
1255,NYC89FA095,3/5/1989,DOUGLAS TWSP,PA,USA,1989,3,1,1,0,2,40.259559,-75.739425,91,DEST,PIPER,PA-28,1990.0,"30,763",7.3
1256,NYC89FA097,3/1/1989,LAKE PLACID,NY,USA,1989,3,1,0,0,1,44.280590000000004,-73.980102,91,DEST,BEECH,95-A55,1990.0,"30,763",7.3
1257,SEA89FA053,3/4/1989,LAKEVIEW,OR,USA,1989,3,3,0,0,3,42.310443,-120.36970500000001,91,DEST,PIPER,PA-60-601P,1990.0,"30,763",7.3
1258,ANC89FA057,4/4/1989,EKLUTNA,AK,USA,1989,4,2,0,0,2,61.41064,-149.170669,91,DEST,BELLANCA,7GCBC,1990.0,"30,763",7.3
1259,ATL89FA131,4/15/1989,LYNCH,KY,USA,1989,4,2,0,0,2,36.96099,-82.910583,91,DEST,MOONEY,M20F,1990.0,"30,763",7.3
1260,ATL89FA139,4/29/1989,SUCHES,GA,USA,1989,4,5,0,1,6,34.729305,-84.059822,91,DEST,BEECH,B24R,1990.0,"30,763",7.3
1261,ATL89MA123,4/10/1989,PENSACOLA,FL,USA,1989,4,3,0,0,3,30.469461,-87.190292,91,DEST,BEECH,200,1990.0,"30,763",7.3
1262,BFO89FA027,4/15/1989,WEST CHICAGO,IL,USA,1989,4,1,0,0,1,41.879795,-88.22093199999999,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1263,BFO89FA028,4/7/1989,RICHMOND,VA,USA,1989,4,3,0,2,5,37.560703000000004,-77.380928,91,DEST,PIPER,PA-32-260B,1990.0,"30,763",7.3
1264,BFO89FA029,4/6/1989,RUPERT,WV,USA,1989,4,4,0,0,4,37.960159000000004,-80.680984,91,DEST,BEECH,C35,1990.0,"30,763",7.3
1265,BFO89FA081,4/7/1989,STUARTS DRAFT,VA,USA,1989,4,2,0,0,2,38.020885,-79.019432,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1266,CHI89DET04,4/15/1989,BLUFFTON,IN,USA,1989,4,1,0,0,1,40.740837,-85.17002099999999,91,SUBS,AMERICAN,AA-1A,1990.0,"30,763",7.3
1267,DEN89FA104,4/9/1989,ASPEN,CO,USA,1989,4,1,0,0,1,39.190807,-106.819984,91,DEST,CESSNA,T210F,1990.0,"30,763",7.3
1268,DEN89FA149,4/5/1989,STEAMBOAT SPRG.,CO,USA,1989,4,1,0,0,1,40.490322,-106.830123,91,DEST,CESSNA,182P,1990.0,"30,763",7.3
1269,FTW89FA151,4/17/1989,JUNCTION,TX,USA,1989,4,1,0,0,1,30.479558,-99.77023299999999,91,DEST,BELLANCA,17-30A,1990.0,"30,763",7.3
1270,LAX89DUJ06,4/5/1989,PARKER,AZ,USA,1989,4,1,0,0,1,34.079227,-114.219146,91,DEST,MURPHY,VARI-EZE,1990.0,"30,763",7.3
1271,MIA89FA132,4/16/1989,LAKE CITY,FL,USA,1989,4,1,0,0,1,30.189575,-82.639526,91,DEST,COUTZ,QUICKIE Q-2,1990.0,"30,763",7.3
1272,MKC89DCJ02,4/2/1989,PAPILLION,NE,USA,1989,4,1,0,0,1,41.149101,-96.040534,91,DEST,SCHMAHL,VOLKSPLANE VP-1,1990.0,"30,763",7.3
1273,MKC89FA090,4/14/1989,OAK GROVE,MO,USA,1989,4,2,0,0,2,38.999187,-94.120269,91,DEST,PIPER,J-3,1990.0,"30,763",7.3
1274,MKC89FA094,4/22/1989,ASHLAND,NE,USA,1989,4,2,0,0,2,41.039695,-96.369331,91,SUBS,PIPER,J3C,1990.0,"30,763",7.3
1275,MKC89FA099,4/27/1989,AINSWORTH,NE,USA,1989,4,3,0,0,3,42.53968,-99.849029,91,DEST,MAULE,M-5,1990.0,"30,763",7.3
1276,SEA89FA068,4/12/1989,BELLEVUE,WA,USA,1989,4,2,0,0,2,47.609626,-122.209419,91,DEST,LAKE,LA-4-200-EP,1990.0,"30,763",7.3
1277,SEA89FA186,4/7/1989,ENUMCLAW,WA,USA,1989,4,1,0,0,1,47.099792,-121.59983000000001,91,DEST,AMERICAN,AA-1A,1990.0,"30,763",7.3
1278,ATL89DKJ04,5/23/1989,AUBURN,AL,USA,1989,5,2,0,0,2,32.730358,-85.569282,91,SUBS,GLASSAIR III,,1990.0,"30,763",7.3
1279,ATL89FA142,5/6/1989,MT. PLEASANT,TN,USA,1989,5,1,0,1,2,35.550094,-87.190589,91,DEST,EMBRAER,EMB-110-P1,1990.0,"30,763",7.3
1280,ATL89LA146,5/13/1989,TROY,NC,USA,1989,5,1,0,0,1,35.360874,-79.89019,91,DEST,Ercoupe (Eng & Research Corp.),415-C,1990.0,"30,763",7.3
1281,ATL89LA154,5/30/1989,JACKSONVILLE,NC,USA,1989,5,1,0,0,1,34.760898,-77.39917700000001,91,DEST,BOEING,E75 (PT-13D),1990.0,"30,763",7.3
1282,CHI89DEE03,5/22/1989,MC HENRY,IL,USA,1989,5,2,0,0,2,42.33937,-88.28958100000001,91,DEST,RUSCHKE,STARDUSTER TOO,1990.0,"30,763",7.3
1283,CHI89DET05,5/21/1989,NILES,MI,USA,1989,5,2,0,0,2,41.829677000000004,-86.23996700000001,91,DEST,BILLINGS/WHITE,AVID FLYER,1990.0,"30,763",7.3
1284,CHI89FA101,5/31/1989,BRISTOL,IN,USA,1989,5,3,0,0,3,41.719573,-85.81076,91,DEST,PIPER,PA-46-310P,1990.0,"30,763",7.3
1285,DEN89FA127,5/30/1989,WILMINGTON,OH,USA,1989,5,3,0,1,4,39.44025,-83.83041300000001,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1286,FTW89FA089,5/4/1989,NEW IBERIA,LA,USA,1989,5,1,0,0,1,29.999727000000004,-91.810668,91,DEST,"Smith, Ted Aerostar",601,1990.0,"30,763",7.3
1287,FTW89FA090,5/3/1989,BURNET,TX,USA,1989,5,2,0,0,2,30.760219,-98.220939,91,DEST,CESSNA,172P,1990.0,"30,763",7.3
1288,FTW89FA091,5/4/1989,PARADISE,TX,USA,1989,5,2,0,0,2,33.079662,-97.699073,91,DEST,AERONCA,11AC,1990.0,"30,763",7.3
1289,FTW89FA096,5/22/1989,BOISE CITY,OK,USA,1989,5,2,0,0,2,36.729164000000004,-102.50948299999999,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1290,LAX89FA181,5/6/1989,PORT SAN LUIS,CA,USA,1989,5,2,0,0,2,35.250999,-120.62089499999999,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1291,LAX89FA182,5/6/1989,INDUSTRY,CA,USA,1989,5,3,0,0,3,34.000221,-118.02966299999999,91,DEST,CESSNA,172,1990.0,"30,763",7.3
1292,LAX89FA189,5/9/1989,DUBLIN,CA,USA,1989,5,2,0,0,2,37.709720000000004,-121.91027,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1293,LAX89FA192,5/10/1989,AZUSA,CA,USA,1989,5,1,0,0,1,34.280871999999995,-117.870056,91,DEST,BEECH,200,1990.0,"30,763",7.3
1294,LAX89FA211,5/24/1989,DINSMORE,CA,USA,1989,5,4,0,0,4,40.459381,-123.67024199999999,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1295,MIA89FA146,5/9/1989,FORT PIERCE,FL,USA,1989,5,3,0,0,3,26.579456,-80.220275,91,DEST,PIPER,PA-44-180,1990.0,"30,763",7.3
1296,MIA89FA158,5/26/1989,NICEVILLE,FL,USA,1989,5,1,0,0,1,30.5295,-86.479835,91,DEST,BRYAN,ZENITH CH-300,1990.0,"30,763",7.3
1297,MIA89LA159,5/27/1989,BIG PINE KEY,FL,USA,1989,5,2,0,0,2,24.669589000000002,-81.350646,91,DEST,MOONEY,M20J,1990.0,"30,763",7.3
1298,MKC89FA102,5/4/1989,CARNEGIE,OK,USA,1989,5,2,0,0,2,35.099117,-98.589378,91,DEST,CESSNA,150H,1990.0,"30,763",7.3
1299,MKC89FA104,5/7/1989,HAMILTON,MO,USA,1989,5,1,0,0,1,39.740111999999996,-93.999237,91,DEST,CALLAIR,A-9,1990.0,"30,763",7.3
1300,MKC89FA110,5/15/1989,WINSLOW,AR,USA,1989,5,2,0,0,2,35.800815,-94.12902,91,DEST,PIPER,PA-24-250,1990.0,"30,763",7.3
1301,MKC89FA116,5/26/1989,GREENWOOD,IN,USA,1989,5,2,0,3,5,39.609851,-86.110649,91,DEST,BEECH,D55,1990.0,"30,763",7.3
1302,SEA89FA092,5/29/1989,ANGOON,AK,USA,1989,5,1,0,0,1,57.439643000000004,-134.479125,91,SUBS,de Havilland,DHC-2,1990.0,"30,763",7.3
1303,ANC89FA090,6/8/1989,NEAR FAIRBANKS,AK,USA,1989,6,3,0,0,3,63.77956700000001,-148.519805,91,DEST,BELLANCA,17-30,1990.0,"30,763",7.3
1304,ANC89FA094,6/16/1989,KENAI,AK,USA,1989,6,4,0,0,4,60.659576,-150.9001,91,SUBS,PIPER,PA-22,1990.0,"30,763",7.3
1305,ATL89FA165,6/20/1989,GASTON,SC,USA,1989,6,4,0,0,4,33.810348,-81.099723,91,DEST,BEECH,B-60,1990.0,"30,763",7.3
1306,ATL89FA166,6/21/1989,LITHIA SPRINGS,GA,USA,1989,6,3,0,0,3,33.740829,-84.73960799999999,91,DEST,PIPER,PA-60-601P,1990.0,"30,763",7.3
1307,ATL89FA171,6/29/1989,CARTERSVILLE,GA,USA,1989,6,2,0,0,2,34.160823,-84.799591,91,DEST,DASSAULT-BREGUET,FALCON 20,1990.0,"30,763",7.3
1308,ATL89FA173,7/1/1989,PINEY FLATS,TN,USA,1989,7,4,0,0,4,36.440601,-82.34052199999999,91,DEST,CESSNA,210H,1990.0,"30,763",7.3
1309,BFO89FA043,6/9/1989,MYERSVILLE,MD,USA,1989,6,1,0,0,1,39.499393,-77.560852,91,DEST,PIPER,PA-32-300,1990.0,"30,763",7.3
1310,BFO89FA048,6/25/1989,CAESARS HEAD,SC,USA,1989,6,4,0,0,4,35.080729999999996,-82.630783,91,DEST,CESSNA,172P,1990.0,"30,763",7.3
1311,CHI89DEM03,6/19/1989,ELK RAPIDS,MI,USA,1989,6,2,0,0,2,44.890678,-85.399208,91,DEST,BENETEAU,STEEN SKYBOLT,1990.0,"30,763",7.3
1312,CHI89FA113,6/18/1989,WISC RAPIDS,WI,USA,1989,6,1,0,1,2,44.340938,-89.729682,91,DEST,CESSNA,150L,1990.0,"30,763",7.3
1313,CHI89FA117,6/21/1989,DELPHI,IN,USA,1989,6,1,0,0,1,40.58044,-86.669197,91,DEST,PIPER,PA-24-180,1990.0,"30,763",7.3
1314,DEN89FA131,6/3/1989,MEEKER,CO,USA,1989,6,1,0,1,2,40.050861,-107.890983,91,DEST,BOEING,PT-17,1990.0,"30,763",7.3
1315,DEN89FA146,6/24/1989,GLENROCK,WY,USA,1989,6,1,0,1,2,42.849781,-105.849372,91,SUBS,BEECH,35,1990.0,"30,763",7.3
1316,DEN89FA154,6/29/1989,CRESTONE,CO,USA,1989,6,2,0,0,2,37.989574,-105.689605,91,DEST,CESSNA,310Q,1990.0,"30,763",7.3
1317,FTW89DPJ07,6/24/1989,HASKELL,OK,USA,1989,6,2,0,0,2,35.819911,-95.670852,91,DEST,BEECH,T-34,1990.0,"30,763",7.3
1318,FTW89FA117,6/25/1989,FORT WORTH,TX,USA,1989,6,2,0,0,2,32.820274,-97.360733,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1319,LAX89FA229,6/30/1989,CORDES,AZ,USA,1989,6,1,0,0,1,34.339195000000004,-112.02956299999998,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1320,LAX89LA222,6/19/1989,KALAUPAPA,HI,USA,1989,6,2,0,0,2,21.18968,-156.979797,91,DEST,AMERICAN,AA-1C,1990.0,"30,763",7.3
1321,MIA89FA174,6/10/1989,ST. AUGUSTINE,FL,USA,1989,6,1,0,0,1,29.890503999999996,-81.309585,91,SUBS,PIPER,PA-22-160,1990.0,"30,763",7.3
1322,MIA89FA177,6/18/1989,LANTANA,FL,USA,1989,6,1,0,0,1,26.580865000000003,-80.069816,91,DEST,UHLEY-MASON,R.A.F. VARI-EZE,1990.0,"30,763",7.3
1323,MIA89FA178,6/26/1989,SHELBY,MS,USA,1989,6,1,1,2,4,33.950061,-90.759155,91,SUBS,BEECH,A36,1990.0,"30,763",7.3
1324,MKC89FA135,6/15/1989,ELY,MN,USA,1989,6,1,1,1,3,47.900951,-91.84909,91,SUBS,CESSNA,A185F,1990.0,"30,763",7.3
1325,MKC89FA136,6/17/1989,EARLE,AR,USA,1989,6,1,0,0,1,35.270286,-90.459068,91,DEST,NORTH AMERICAN,AT-6D,1990.0,"30,763",7.3
1326,MKC89LA145,6/28/1989,EVELETH,MN,USA,1989,6,1,0,0,1,47.459540999999994,-92.540405,91,SUBS,CESSNA,U206,1990.0,"30,763",7.3
1327,SEA89FA099,6/4/1989,MANSFIELD,WA,USA,1989,6,2,0,0,2,47.890097999999995,-119.5009,91,DEST,CUSHING,4,1990.0,"30,763",7.3
